mex_sector,mex_subsector,ID,year,Gas,value
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2007,CH4,965792.53
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2007,CO2,585360.98
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2007,N2O,211699.77
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2007,CH4,18643347.57
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2007,N2O,4988721.45
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2008,CH4,11712013.42
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2008,CH4,119854.22
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2008,N2O,85075.09
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2008,CH4,935134.04
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2008,CO2,981917.71
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2008,N2O,205693.85
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2008,CH4,19453966.46
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2008,N2O,5049250.57
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2009,CH4,12717464.05
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2009,CH4,120002.03
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2009,N2O,85180.02
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2009,CH4,902189.93
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2009,CO2,944221.14
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2009,N2O,199049.05
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2009,CH4,20331422.62
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2009,N2O,5152124.15
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2010,CH4,13953448.67
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2010,CH4,130756.15
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2010,N2O,92813.52
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2010,CH4,902543.05
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2010,CO2,925929.34
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2010,N2O,197864.47
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2010,CH4,21243669.44
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2010,N2O,5156087.16
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2011,CH4,15312301.28
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2011,CH4,134247.43
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2011,N2O,95291.70
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2011,CH4,887870.74
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2011,CO2,935121.01
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2011,N2O,197378.38
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2011,CH4,21368058.83
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2011,N2O,5191892.93
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2012,CH4,16791286.26
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2012,CH4,126191.22
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2012,N2O,89573.23
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2012,CH4,873633.31
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2012,CO2,968738.75
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2012,N2O,196734.68
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2012,CH4,20940904.29
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2012,N2O,5192079.27
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2013,CH4,18235374.20
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2013,CH4,125579.53
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2013,N2O,89139.04
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2013,CH4,887671.05
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2013,CO2,1077581.42
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2013,N2O,201055.81
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2013,CH4,20895332.12
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2013,N2O,5185839.66
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2014,CH4,19642460.09
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2014,CH4,126563.96
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2014,N2O,89837.81
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2014,CH4,904771.42
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2014,CO2,1269937.47
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2014,N2O,199583.57
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2014,CH4,21224618.40
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2014,N2O,5292760.74
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2015,CH4,22537685.14
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2015,CH4,126389.72
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2015,N2O,89714.13
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2015,CH4,925124.07
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2015,CO2,1434965.09
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2015,N2O,210418.47
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2015,CH4,21284315.27
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2015,N2O,5016438.05
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2016,CH4,22537685.14
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2016,CH4,92796.01
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2016,N2O,65868.60
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2016,CH4,893275.84
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2016,CO2,1483393.88
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2016,N2O,198180.98
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2016,CH4,21234926.69
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2016,N2O,4617121.11
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2017,CH4,23944210.85
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2017,CH4,96080.80
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2017,N2O,68200.21
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2017,CH4,862954.45
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2017,CO2,1500613.82
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2017,N2O,190999.60
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2017,CH4,20892636.37
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2017,N2O,4533488.08
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2018,CH4,25559737.30
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2018,CH4,97832.37
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2018,N2O,69443.51
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2018,CH4,834093.01
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2018,CO2,1545482.17
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2018,N2O,183519.43
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2018,CH4,20915960.27
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2018,N2O,4520671.26
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2019,CH4,27210381.45
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2019,CH4,90969.30
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2019,N2O,64571.96
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2019,CH4,806657.19
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2019,CO2,1624456.07
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2019,N2O,178263.87
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2019,CH4,20597214.69
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2019,N2O,5019450.98
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2020,CH4,28826332.77
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2020,CH4,108304.45
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2020,N2O,76876.82
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2020,CH4,786936.00
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2020,CO2,1683191.99
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2020,N2O,172875.58
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2020,CH4,23113853.13
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2020,N2O,6044119.06
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2021,CH4,30823642.31
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2021,CH4,117986.25
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2021,N2O,83749.17
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2021,CH4,754496.10
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2021,CO2,1734239.22
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2021,N2O,165540.64
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2021,CH4,23135020.92
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2021,N2O,5520614.29
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2022,CH4,32775111.85
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2022,CH4,106990.96
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2022,N2O,75944.47
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2022,CH4,774499.33
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2022,CO2,1922233.62
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2022,N2O,170350.32
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2022,CH4,23155161.91
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2022,N2O,5756801.41
